customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,BalancePerProduct,AgeGroup,CreditScoreGroup,TenureGroup,IsSenior,HasZeroBalance,SalaryPerAge
15659962,637,France,Male,60,3,0.0,2,1,1,70174.03,0,0.0,50+,Fair,New,0,1,1169.5671666666667
15788536,755,Germany,Male,40,2,137430.82,2,0,0,176768.59,0,68373.54228855722,30-40,Good,New,0,0,4419.21475
15596979,662,France,Female,47,6,0.0,2,1,1,129392.75,0,0.0,40-50,Fair,Medium,0,1,2753.0372340425533
15681220,503,France,Female,37,8,0.0,2,1,1,97893.32,0,0.0,30-40,Poor,Long,0,1,2645.7654054054055
15635097,599,Germany,Male,39,2,188976.89,2,0,1,176142.09,0,94018.35323383086,30-40,Poor,New,0,0,4516.463846153846
15780779,583,Spain,Female,40,4,0.0,2,1,0,114093.73,0,0.0,30-40,Poor,Medium,0,1,2852.34325
15798470,764,Spain,Female,48,1,75990.97,1,1,0,158323.81,1,75238.58415841585,40-50,Good,New,0,0,3298.4127083333333
15760880,513,France,Male,29,10,0.0,2,0,1,25514.77,0,0.0,<30,Poor,Long,0,1,879.8196551724138
15616929,730,Spain,Male,62,5,112181.08,1,0,1,61513.87,0,111070.37623762376,50+,Good,Medium,1,0,992.1591935483872
15758775,820,Spain,Male,34,10,97208.46,1,1,1,59553.34,0,96246.0,30-40,Excellent,Long,0,0,1751.5688235294117
15663386,597,Spain,Female,26,7,0.0,2,1,0,110253.2,0,0.0,<30,Poor,Long,0,1,4240.507692307692
15621267,637,France,Male,32,5,0.0,1,0,0,148769.08,0,0.0,30-40,Fair,Medium,0,1,4649.03375
15720509,696,France,Male,34,9,150856.79,1,0,1,8236.78,0,149363.15841584158,30-40,Fair,Long,0,0,242.25823529411767
15693322,635,Germany,Female,37,9,146748.07,1,0,1,11407.58,0,145295.1188118812,30-40,Fair,Long,0,0,308.31297297297294
15589544,673,Spain,Female,57,4,0.0,2,1,1,49684.09,0,0.0,50+,Fair,Medium,0,1,871.6507017543859
15772030,662,Spain,Male,33,3,0.0,2,0,1,68064.83,0,0.0,30-40,Fair,New,0,1,2062.570606060606
15693337,683,Spain,Male,41,0,148863.17,1,1,1,163911.32,0,147389.27722772278,40-50,Fair,,0,0,3997.837073170732
15676571,850,France,Male,55,6,0.0,1,1,0,944.41,1,0.0,50+,Excellent,Medium,0,1,17.171090909090907
15701392,815,Spain,Male,28,6,0.0,2,0,1,185547.71,0,0.0,<30,Excellent,Medium,0,1,6626.703928571428
15741092,671,Spain,Male,34,10,153360.02,1,1,0,140509.86,0,151841.60396039602,30-40,Fair,Long,0,0,4132.64294117647
15643865,601,France,Female,40,3,92055.36,1,0,1,164652.02,1,91143.92079207921,30-40,Fair,New,0,0,4116.300499999999
15769389,709,Germany,Female,39,9,124723.92,1,1,0,73641.86,0,123489.02970297029,30-40,Good,Long,0,0,1888.2528205128206
15807768,702,Germany,Male,28,1,103033.83,1,1,1,40321.87,0,102013.69306930693,<30,Good,New,0,0,1440.0667857142857
15801630,558,France,Male,40,6,0.0,2,1,0,173844.89,0,0.0,30-40,Poor,Medium,0,1,4346.12225
15705034,691,Spain,Male,40,1,0.0,2,1,1,145613.17,0,0.0,30-40,Fair,New,0,1,3640.3292500000002
15763107,700,France,Female,30,9,0.0,1,1,1,174971.64,0,0.0,<30,Fair,Long,0,1,5832.388000000001
15667085,667,France,Male,33,4,0.0,2,1,1,131834.75,0,0.0,30-40,Fair,Medium,0,1,3994.992424242424
15647008,624,Germany,Male,54,3,116726.22,1,1,0,110498.1,1,115570.51485148515,50+,Fair,New,0,0,2046.2611111111112
15584505,580,France,Female,23,5,113923.81,2,0,0,196241.43,0,56678.51243781095,<30,Poor,Medium,0,0,8532.236086956522
15748068,571,Spain,Female,31,3,0.0,2,1,1,194667.92,0,0.0,30-40,Poor,New,0,1,6279.6103225806455
15663964,561,France,Male,37,5,0.0,2,1,0,83093.25,0,0.0,30-40,Poor,Medium,0,1,2245.7635135135133
15782311,529,France,Male,28,9,0.0,2,1,1,52545.24,0,0.0,<30,Poor,Long,0,1,1876.6157142857141
15588197,670,France,Male,36,7,0.0,2,0,0,59571.5,0,0.0,30-40,Fair,Long,0,1,1654.763888888889
15610105,666,Germany,Female,21,1,121827.43,2,1,1,99818.31,0,60610.66169154229,<30,Fair,New,0,0,4753.2528571428575
15606133,628,Spain,Male,42,7,0.0,2,0,1,172967.87,0,0.0,40-50,Fair,Long,0,1,4118.282619047619
15599403,577,France,Male,60,10,125389.7,2,1,1,178616.73,0,62382.93532338309,50+,Poor,Long,0,0,2976.9455000000003
15648225,652,Spain,Female,38,1,103895.31,1,0,1,159649.44,0,102866.64356435643,30-40,Fair,New,0,0,4201.301052631579
15608406,678,France,Male,26,5,111128.04,1,1,0,60941.27,1,110027.76237623762,<30,Fair,Medium,0,0,2343.895
15633378,692,Spain,Female,49,9,0.0,2,1,0,178342.63,0,0.0,40-50,Fair,Long,0,1,3639.645510204082
15664759,675,Spain,Male,32,10,0.0,2,1,0,191545.65,0,0.0,30-40,Fair,Long,0,1,5985.8015625
15625545,712,Spain,Male,52,9,0.0,1,1,1,117977.45,1,0.0,50+,Good,Long,0,1,2268.797115384615
15772148,639,Germany,Female,37,5,151242.48,1,0,1,49637.65,0,149745.0297029703,30-40,Fair,Medium,0,0,1341.5581081081082
15810829,618,France,Male,48,7,0.0,1,1,0,13921.82,1,0.0,40-50,Fair,Long,0,1,290.03791666666666
15731669,554,France,Male,39,2,129709.62,1,1,0,173197.12,0,128425.36633663366,30-40,Poor,New,0,0,4440.951794871795
15738634,533,France,Male,47,9,83347.25,1,1,1,137696.25,0,82522.02970297029,40-50,Poor,Long,0,0,2929.7074468085107
15737571,540,Spain,Female,28,6,84121.04,1,0,1,80698.54,0,83288.15841584158,<30,Poor,Medium,0,0,2882.090714285714
15667602,704,Spain,Male,33,3,0.0,2,1,0,73018.74,0,0.0,30-40,Good,New,0,1,2212.689090909091
15684147,678,France,Male,43,5,102338.19,1,1,1,79649.62,0,101324.9405940594,40-50,Fair,Medium,0,0,1852.3167441860464
15789874,712,France,Female,29,3,87375.78,2,0,0,166194.53,0,43470.53731343284,<30,Good,New,0,0,5730.845862068965
15757952,651,France,Male,44,2,0.0,3,1,0,102530.35,1,0.0,40-50,Fair,New,0,1,2330.2352272727276
15698732,789,Germany,Male,51,3,104677.09,1,1,0,74265.38,0,103640.68316831683,50+,Good,New,0,0,1456.1839215686275
15714355,775,Germany,Male,32,8,121669.23,1,0,1,125898.39,0,120464.58415841583,30-40,Good,Long,0,0,3934.3246875
15599090,564,Germany,Male,40,7,108407.34,1,1,1,83681.2,0,107334.0,30-40,Poor,Long,0,0,2092.0299999999997
15762048,841,Germany,Female,33,7,154969.79,2,1,1,99505.75,0,77099.39800995027,30-40,Excellent,Long,0,0,3015.3257575757575
15790596,850,Spain,Male,39,0,141829.67,1,1,1,92748.16,0,140425.41584158418,30-40,Excellent,,0,0,2378.157948717949
15609623,637,France,Female,63,5,0.0,1,1,0,28092.77,1,0.0,50+,Fair,Medium,1,1,445.9169841269841
15711901,500,France,Male,45,2,109162.82,1,1,1,126145.08,0,108082.0,40-50,Poor,New,0,0,2803.224
15779809,655,France,Male,44,8,87471.63,1,0,1,188593.98,0,86605.57425742575,40-50,Fair,Long,0,0,4286.226818181818
15729018,666,France,Female,33,2,147229.65,1,1,1,56410.17,0,145771.9306930693,30-40,Fair,New,0,0,1709.3990909090908
15698246,658,France,Female,24,2,0.0,2,1,1,84694.49,0,0.0,<30,Fair,New,0,1,3528.9370833333337
15712409,749,Germany,Male,66,6,182532.23,2,1,1,195429.92,0,90812.05472636818,50+,Good,Medium,1,0,2961.0593939393943
15758306,654,France,Male,32,6,0.0,2,1,1,137898.57,0,0.0,30-40,Fair,Medium,0,1,4309.3303125
15621435,623,France,Female,39,1,160903.2,1,0,0,78774.36,0,159310.099009901,30-40,Fair,New,0,0,2019.8553846153845
15566295,761,France,Female,33,6,138053.79,2,1,0,148779.41,0,68683.47761194031,30-40,Good,Medium,0,0,4508.4669696969695
15569098,627,France,Male,44,6,153548.12,1,0,0,35300.08,1,152027.84158415842,40-50,Fair,Medium,0,0,802.2745454545455
15662532,757,Germany,Male,31,8,149085.9,2,1,1,197077.36,0,74172.08955223882,30-40,Good,Long,0,0,6357.334193548387
15664001,695,Germany,Female,53,8,95231.91,1,0,0,70140.8,1,94289.0198019802,50+,Fair,Long,0,0,1323.411320754717
15703437,726,France,Male,34,3,0.0,2,1,0,196288.46,0,0.0,30-40,Good,New,0,1,5773.19
15708003,587,Spain,Male,41,8,85109.21,1,1,0,1557.82,0,84266.54455445545,40-50,Poor,Long,0,0,37.99560975609756
15599452,605,Germany,Female,43,8,125338.8,2,1,0,23970.13,0,62357.61194029851,40-50,Fair,Long,0,0,557.4448837209303
15719793,850,Spain,Male,62,5,0.0,2,1,1,180243.56,0,0.0,50+,Excellent,Medium,1,1,2907.154193548387
15771580,850,France,Female,38,0,106831.69,1,0,1,148977.72,0,105773.9504950495,30-40,Excellent,,0,0,3920.466315789474
15732268,751,France,Male,29,3,159597.45,1,1,0,39934.41,0,158017.27722772278,<30,Good,New,0,0,1377.0486206896553
15722350,627,Germany,Female,37,7,147361.57,1,1,1,133031.96,0,145902.54455445544,30-40,Fair,Long,0,0,3595.4583783783783
15611371,736,France,Male,43,4,176134.54,1,1,1,52856.88,0,174390.63366336634,40-50,Good,Medium,0,0,1229.2297674418603
15673584,652,France,Female,74,5,0.0,2,1,1,937.15,0,0.0,50+,Fair,Medium,1,1,12.66418918918919
15636396,627,France,Female,35,7,0.0,2,0,1,193022.44,0,0.0,30-40,Fair,Long,0,1,5514.926857142857
15706170,636,France,Male,34,1,84055.43,1,0,0,37490.84,0,83223.19801980197,30-40,Fair,New,0,0,1102.6717647058822
15725478,775,France,Male,60,7,0.0,2,1,1,111558.7,0,0.0,50+,Good,Long,0,1,1859.3116666666667
15654562,850,Spain,Female,45,5,174088.3,4,1,0,5669.31,1,43413.54114713217,40-50,Excellent,Medium,0,0,125.98466666666667
15737509,850,Spain,Male,34,8,199229.14,1,0,0,68106.29,0,197256.57425742576,30-40,Excellent,Long,0,0,2003.126176470588
15690796,516,France,Male,37,8,0.0,1,1,0,101834.58,0,0.0,30-40,Poor,Long,0,1,2752.285945945946
15716728,513,Spain,Female,42,10,0.0,2,0,1,73151.25,0,0.0,40-50,Poor,Long,0,1,1741.6964285714287
15605665,673,Germany,Female,69,3,78833.15,2,1,1,37196.15,0,39220.472636815924,50+,Fair,New,1,0,539.0746376811594
15748481,564,France,Female,27,6,0.0,1,0,0,7819.76,0,0.0,<30,Poor,Medium,0,1,289.62074074074076
15757777,636,France,Female,35,2,0.0,2,1,1,23129.46,0,0.0,30-40,Fair,New,0,1,660.8417142857143
15747808,712,France,Male,29,3,102540.61,1,1,1,189680.79,0,101525.35643564357,<30,Good,New,0,0,6540.716896551725
15810593,568,France,Male,51,4,0.0,3,1,1,66586.56,0,0.0,50+,Poor,Medium,0,1,1305.6188235294117
15693376,741,Spain,Male,43,0,0.0,2,1,1,2920.63,1,0.0,40-50,Good,,0,1,67.92162790697675
15579808,754,Germany,Female,39,8,129401.87,1,1,1,87684.93,0,128120.66336633662,30-40,Good,Long,0,0,2248.3315384615385
15598275,709,France,Female,32,7,0.0,2,1,1,199418.02,0,0.0,30-40,Good,Long,0,1,6231.813125
15737080,510,France,Female,32,1,0.0,2,0,1,28515.17,0,0.0,30-40,Poor,New,0,1,891.0990625
15668580,716,Spain,Male,33,2,0.0,2,1,1,92916.53,0,0.0,30-40,Good,New,0,1,2815.6524242424243
15569438,607,Germany,Male,36,10,106702.94,2,0,0,198313.69,0,53086.03980099503,30-40,Fair,Long,0,0,5508.713611111111
15675842,656,Spain,Male,26,4,139584.57,1,1,0,36308.93,0,138202.54455445544,<30,Fair,Medium,0,0,1396.4973076923077
15577587,550,Germany,Male,52,5,121016.23,1,1,1,41730.37,1,119818.0495049505,50+,Poor,Medium,0,0,802.5071153846154
15625592,486,France,Male,26,2,0.0,2,1,1,31399.4,0,0.0,<30,Poor,New,0,1,1207.6692307692308
15635141,598,Germany,Male,59,8,118210.42,2,0,0,60192.14,1,58811.154228855725,50+,Poor,Long,0,0,1020.2057627118644
15642570,675,Spain,Male,35,8,0.0,2,1,0,29062.25,0,0.0,30-40,Fair,Long,0,1,830.35
15702175,755,France,Female,29,4,148654.84,2,1,1,28805.09,0,73957.63184079602,<30,Good,Medium,0,0,993.2789655172414
15677785,656,Spain,Male,32,5,136963.12,1,1,0,133814.28,0,135607.0495049505,30-40,Fair,Medium,0,0,4181.69625
15786153,644,Germany,Male,47,9,137774.11,2,1,0,151902.78,0,68544.33333333333,40-50,Fair,Long,0,0,3231.9740425531913
15759499,598,France,Female,32,4,111156.52,1,1,1,167376.26,0,110055.9603960396,30-40,Poor,Medium,0,0,5230.508125
15659568,850,Spain,Female,31,3,121237.65,1,1,1,31022.56,0,120037.27722772276,30-40,Excellent,New,0,0,1000.7277419354839
15715597,679,France,Male,36,1,97234.58,1,1,0,188997.08,0,96271.86138613861,30-40,Fair,New,0,0,5249.918888888888
15610147,632,France,Male,60,2,0.0,2,0,1,2085.32,0,0.0,50+,Fair,New,0,1,34.75533333333333
15802362,550,Spain,Male,45,0,0.0,2,0,1,70399.71,0,0.0,40-50,Poor,,0,1,1564.438
15660524,572,Germany,Female,54,9,97382.53,1,1,1,195771.95,0,96418.34653465346,50+,Poor,Long,0,0,3625.4064814814815
15747168,626,Germany,Female,47,2,103108.8,1,0,1,166475.44,1,102087.92079207921,40-50,Fair,New,0,0,3542.0306382978724
15796910,625,Spain,Female,57,7,0.0,1,0,0,84106.17,1,0.0,50+,Fair,Long,0,1,1475.546842105263
15707674,515,France,Female,58,2,131852.81,1,1,0,81436.68,1,130547.33663366336,50+,Poor,New,0,0,1404.0806896551724
15565706,612,Spain,Male,35,1,0.0,1,1,1,83256.26,1,0.0,30-40,Fair,New,0,1,2378.7502857142854
15587596,628,Spain,Female,39,8,107553.33,1,1,0,117523.41,0,106488.44554455446,30-40,Fair,Long,0,0,3013.420769230769
15751943,529,Spain,Female,43,5,0.0,2,0,0,79476.63,0,0.0,40-50,Poor,Medium,0,1,1848.2937209302327
15621227,668,Germany,Female,46,7,161806.09,1,1,1,173052.19,0,160204.0495049505,40-50,Fair,Long,0,0,3762.004130434783
15757588,526,France,Male,30,9,0.0,2,0,0,100995.68,0,0.0,<30,Poor,Long,0,1,3366.5226666666663
15640922,791,France,Female,52,7,0.0,1,1,1,122782.5,0,0.0,50+,Good,Long,0,1,2361.201923076923
15567557,573,France,Male,27,2,128243.03,1,1,1,11631.34,0,126973.29702970297,<30,Poor,New,0,0,430.7903703703704
15670103,565,France,Female,38,5,126645.13,1,1,1,168303.55,0,125391.21782178218,30-40,Poor,Medium,0,0,4429.040789473684
15720929,604,France,Female,47,8,62094.71,3,0,0,9308.1,1,20629.471760797343,40-50,Fair,Long,0,0,198.04468085106384
15732774,656,France,Male,37,7,112291.34,1,1,0,153157.97,0,111179.54455445544,30-40,Fair,Long,0,0,4139.4045945945945
15628558,447,France,Female,44,5,89188.83,1,1,1,75408.24,0,88305.77227722772,40-50,Poor,Medium,0,0,1713.8236363636365
15729201,682,France,Male,55,9,0.0,1,1,0,153356.8,1,0.0,50+,Fair,Long,0,1,2788.3054545454543
15731117,437,Spain,Male,28,2,109161.25,1,1,0,152987.42,0,108080.44554455446,<30,Poor,New,0,0,5463.836428571429
15615207,792,Spain,Male,47,0,0.0,1,1,1,5557.88,1,0.0,40-50,Good,,0,1,118.25276595744681
15773512,627,Spain,Female,25,4,0.0,1,1,1,194313.93,0,0.0,<30,Fair,Medium,0,1,7772.557199999999
15572145,767,France,Female,34,8,0.0,2,1,0,94767.77,0,0.0,30-40,Good,Long,0,1,2787.287352941177
15642710,686,France,Male,26,7,0.0,2,1,0,1540.89,0,0.0,<30,Fair,Long,0,1,59.265
15574213,789,France,Female,53,1,158271.74,1,1,1,5036.39,1,156704.69306930693,50+,Good,New,0,0,95.02622641509434
15718852,794,France,Male,56,9,96951.21,1,1,1,71776.76,0,95991.29702970298,50+,Good,Long,0,0,1281.7278571428571
15583840,587,Germany,Male,35,5,121863.61,1,1,1,23481.69,1,120657.0396039604,30-40,Poor,Medium,0,0,670.9054285714285
15782418,589,Germany,Female,19,9,83495.11,1,1,1,143022.31,1,82668.42574257425,<30,Poor,Long,0,0,7527.49
15813504,543,Germany,Female,25,1,146566.01,1,0,1,161407.48,0,145114.86138613863,<30,Poor,New,0,0,6456.2992
15711314,589,Spain,Female,45,1,0.0,1,0,0,125939.22,1,0.0,40-50,Poor,New,0,1,2798.6493333333333
15621064,701,Germany,Male,23,5,186101.18,2,1,1,76611.33,0,92587.65174129354,<30,Good,Medium,0,0,3330.927391304348
15627847,850,France,Male,40,6,0.0,1,1,0,136985.08,1,0.0,30-40,Excellent,Medium,0,1,3424.6269999999995
15588090,726,Germany,Female,51,8,107494.86,2,1,0,140937.91,1,53480.02985074627,50+,Good,Long,0,0,2763.4884313725493
15735270,767,Spain,Male,47,2,0.0,1,1,0,48161.18,1,0.0,40-50,Good,New,0,1,1024.7059574468085
15671804,648,Spain,Male,36,8,146943.38,2,1,1,130041.45,0,73106.1592039801,30-40,Fair,Long,0,0,3612.2625
15753215,651,Spain,Female,36,8,0.0,2,1,0,91652.43,0,0.0,30-40,Fair,Long,0,1,2545.900833333333
15789941,633,France,Female,36,6,125130.28,1,0,0,125961.48,0,123891.36633663366,30-40,Fair,Medium,0,0,3498.93
15691061,740,France,Female,37,9,0.0,2,1,1,73225.31,0,0.0,30-40,Good,Long,0,1,1979.0624324324324
15808326,592,France,Female,34,9,0.0,2,1,1,20460.2,0,0.0,30-40,Poor,Long,0,1,601.7705882352941
15566660,670,France,Female,41,10,0.0,3,1,0,81602.02,0,0.0,40-50,Fair,Long,0,1,1990.2931707317075
15778947,628,France,Male,36,3,0.0,2,1,1,8742.91,0,0.0,30-40,Fair,New,0,1,242.85861111111112
15632977,745,France,Male,47,5,0.0,2,0,0,145789.71,0,0.0,40-50,Good,Medium,0,1,3101.908723404255
15591747,705,France,Male,32,3,0.0,2,0,0,129576.99,0,0.0,30-40,Good,New,0,1,4049.2809375
15567335,559,France,Female,42,7,0.0,2,1,1,190040.29,0,0.0,40-50,Poor,Long,0,1,4524.76880952381
15609299,595,France,Male,29,6,150685.79,1,1,0,87771.06,0,149193.8514851485,<30,Poor,Medium,0,0,3026.5882758620687
15669945,492,France,Male,35,4,141359.37,2,1,0,39519.53,0,70328.04477611941,30-40,Poor,Medium,0,0,1129.1294285714284
15736271,498,France,Female,29,9,0.0,1,1,0,190035.83,0,0.0,<30,Poor,Long,0,1,6552.9596551724135
15710390,655,France,Female,39,6,94631.26,2,1,1,148948.52,0,47080.2288557214,30-40,Fair,Medium,0,0,3819.19282051282
15756481,636,France,Female,39,3,118336.14,1,1,0,184691.77,0,117164.49504950496,30-40,Fair,New,0,0,4735.6864102564095
15736730,634,France,Female,45,2,0.0,1,1,1,143458.31,0,0.0,40-50,Fair,New,0,1,3187.9624444444444
15626040,793,Spain,Male,63,0,0.0,2,0,1,27166.75,0,0.0,50+,Good,,1,1,431.218253968254
15746553,526,Germany,Male,50,5,124233.24,1,0,1,159456.87,1,123003.20792079208,40-50,Poor,Medium,0,0,3189.1374
15622518,768,France,Female,26,5,51116.26,1,1,1,70454.79,1,50610.158415841586,<30,Good,Medium,0,0,2709.799615384615
15684908,540,Germany,Male,64,1,91869.69,1,0,1,95421.0,0,90960.08910891089,50+,Poor,New,1,0,1490.953125
15569446,732,France,Female,34,8,122338.43,2,1,0,187985.85,0,60864.89054726368,30-40,Good,Long,0,0,5528.995588235294
15777504,617,France,Female,30,8,0.0,1,1,1,92621.9,0,0.0,<30,Fair,Long,0,1,3087.3966666666665
15677906,637,Spain,Female,54,5,0.0,1,0,1,150836.98,0,0.0,50+,Fair,Medium,0,1,2793.2774074074077
15703292,573,France,Male,26,8,86270.93,2,1,1,90177.3,0,42920.86069651741,<30,Poor,Long,0,0,3468.3576923076926
15712938,531,France,Male,44,3,0.0,2,1,1,34416.79,0,0.0,40-50,Poor,New,0,1,782.1997727272727
15631359,489,France,Female,38,5,117289.92,1,0,0,85231.88,0,116128.63366336633,30-40,Poor,Medium,0,0,2242.944210526316
15720847,601,France,Male,35,2,0.0,2,1,1,118983.18,0,0.0,30-40,Fair,New,0,1,3399.5194285714283
15787830,452,Germany,Male,33,7,153663.27,1,1,0,111868.23,0,152141.8514851485,30-40,Poor,Long,0,0,3389.9463636363635
15599869,728,Spain,Female,29,1,0.0,1,1,1,83056.22,0,0.0,<30,Good,New,0,1,2864.0075862068966
15592078,590,Germany,Female,27,8,123599.49,2,1,0,1676.92,0,61492.28358208956,<30,Poor,Long,0,0,62.10814814814815
15596228,490,France,Male,29,4,0.0,2,1,0,32089.57,0,0.0,<30,Poor,Medium,0,1,1106.536896551724
15578462,596,Spain,Female,76,9,134208.25,1,1,1,13455.43,0,132879.45544554456,50+,Poor,Long,1,0,177.04513157894738
15756894,635,France,Male,29,1,0.0,1,0,1,24865.54,0,0.0,<30,Fair,New,0,1,857.4324137931035
15796167,782,Germany,Male,35,7,98556.89,2,1,0,117644.36,0,49033.27860696518,30-40,Good,Long,0,0,3361.267428571429
15664808,790,Spain,Female,37,3,0.0,3,0,0,98897.32,0,0.0,30-40,Good,New,0,1,2672.9005405405405
15664555,587,France,Male,40,2,0.0,4,0,1,106174.7,1,0.0,30-40,Poor,New,0,1,2654.3675
15607278,794,Spain,Female,46,8,134593.79,1,1,1,46386.37,0,133261.17821782178,40-50,Good,Long,0,0,1008.399347826087
15585222,515,France,Male,41,8,0.0,2,1,1,185054.14,0,0.0,40-50,Poor,Long,0,1,4513.515609756098
15750299,746,Spain,Male,24,10,68781.82,1,0,1,47997.39,0,68100.81188118813,<30,Good,Long,0,0,1999.89125
15761294,667,Germany,Female,56,8,137464.04,1,1,0,130846.79,1,136103.00990099012,50+,Fair,Long,0,0,2336.5498214285712
15810454,709,France,Male,32,4,147307.91,1,0,1,40861.55,0,145849.41584158415,30-40,Good,Medium,0,0,1276.9234375
15673984,536,France,Female,35,8,0.0,1,1,0,171840.24,1,0.0,30-40,Poor,Long,0,1,4909.721142857143
15609319,711,France,Female,41,3,145754.91,1,1,1,101455.07,0,144311.79207920792,40-50,Good,New,0,0,2474.5139024390246
15709941,753,France,Male,46,8,0.0,3,1,0,90747.94,1,0.0,40-50,Good,Long,0,1,1972.781304347826
15580252,748,France,Male,44,4,112610.77,1,0,1,2048.55,0,111495.81188118813,40-50,Good,Medium,0,0,46.55795454545455
15741275,623,France,Female,57,7,71481.79,2,1,1,84421.34,0,35563.07960199005,50+,Fair,Long,0,0,1481.076140350877
15707132,465,France,Male,33,5,0.0,2,0,1,78698.09,0,0.0,30-40,Poor,Medium,0,1,2384.790606060606
15600708,640,Spain,Female,34,3,77826.8,1,1,1,168544.85,0,77056.23762376238,30-40,Fair,New,0,0,4957.201470588236
15804787,562,France,Male,75,5,87140.85,1,1,1,39351.64,0,86278.0693069307,50+,Poor,Medium,1,0,524.6885333333333
15690021,502,Germany,Female,42,0,132002.7,1,0,1,28204.98,1,130695.74257425744,40-50,Poor,,0,0,671.5471428571428
15763895,536,France,Male,32,7,178011.5,2,1,0,22375.14,0,88562.93532338309,30-40,Poor,Long,0,0,699.223125
15623478,670,Germany,Female,32,4,102954.68,2,0,1,134942.45,0,51221.23383084578,30-40,Fair,Medium,0,0,4216.9515625
15797910,775,Germany,Male,51,2,123783.25,1,1,1,134901.57,0,122557.67326732673,50+,Good,New,0,0,2645.128823529412
15577751,759,Germany,Male,30,4,101802.67,1,0,0,8693.8,0,100794.72277227722,<30,Good,Medium,0,0,289.7933333333333
15781777,604,France,Male,33,3,148659.48,1,0,0,42437.75,0,147187.60396039605,30-40,Fair,New,0,0,1285.9924242424242
15740527,766,Germany,Female,62,7,142724.48,1,0,1,5893.23,1,141311.36633663368,50+,Good,Long,1,0,95.05209677419354
15721251,554,Spain,Female,41,4,112152.89,1,0,1,36242.19,0,111042.46534653465,40-50,Poor,Medium,0,0,883.9558536585366
15602994,487,France,Female,53,10,89550.85,1,0,1,90076.85,0,88664.20792079209,50+,Poor,Long,0,0,1699.56320754717
15750769,725,France,Male,35,7,75915.75,1,1,0,150507.43,0,75164.10891089108,30-40,Good,Long,0,0,4300.212285714286
15740175,732,Germany,Female,42,2,118889.66,2,0,0,87422.15,0,59149.08457711444,40-50,Good,New,0,0,2081.4797619047617
15679968,623,France,Male,40,5,118788.57,1,1,0,192867.4,0,117612.44554455446,30-40,Fair,Medium,0,0,4821.6849999999995
15694404,781,France,Female,42,3,156555.54,1,1,1,175674.01,0,155005.48514851485,40-50,Good,New,0,0,4182.714523809524
15657529,714,Germany,Male,53,1,99141.86,1,1,1,72496.05,1,98160.25742574257,50+,Good,New,0,0,1367.8500000000001
15762882,577,Germany,Female,31,4,61211.18,1,1,1,145250.43,0,60605.12871287129,30-40,Poor,Medium,0,0,4685.497741935484
15642579,731,Spain,Female,37,1,128932.4,1,1,1,180712.52,0,127655.8415841584,30-40,Good,New,0,0,4884.122162162162
15598884,650,Spain,Female,23,5,0.0,1,1,1,180622.43,0,0.0,<30,Fair,Medium,0,1,7853.149130434782
15770185,779,France,Male,32,10,80728.15,1,1,0,86306.75,0,79928.86138613861,30-40,Good,Long,0,0,2697.0859375
15800287,706,Spain,Female,46,2,127660.46,2,1,0,150156.82,1,63512.66666666668,40-50,Good,New,0,0,3264.278695652174
15665861,733,Spain,Male,44,3,106070.89,1,0,1,101617.43,0,105020.68316831683,40-50,Good,New,0,0,2309.4870454545453
15662203,579,Germany,Female,42,3,137560.38,2,1,1,85424.34,0,68438.00000000001,40-50,Poor,New,0,0,2033.912857142857
15616454,476,Germany,Female,34,8,111905.43,1,0,1,197221.81,1,110797.45544554455,30-40,Poor,Long,0,0,5800.641470588235
15702788,775,France,Male,40,9,126212.64,1,1,0,70196.57,0,124963.0099009901,30-40,Good,Long,0,0,1754.9142500000003
15778149,538,Spain,Male,68,9,0.0,2,1,0,110440.5,1,0.0,50+,Poor,Long,1,1,1624.125
15680001,602,France,Male,38,7,111835.94,2,1,0,124389.61,0,55639.77114427862,30-40,Fair,Long,0,0,3273.4107894736844
15711991,615,France,Male,30,8,0.0,2,0,0,3183.15,0,0.0,<30,Fair,Long,0,1,106.105
15633834,700,Germany,Female,28,3,99705.69,2,0,0,146723.72,0,49604.820895522396,<30,Fair,New,0,0,5240.132857142858
15765266,615,France,Male,32,1,0.0,2,0,0,2139.25,0,0.0,30-40,Fair,New,0,1,66.8515625
15791867,544,Germany,Male,44,2,108895.93,1,0,0,69228.2,1,107817.75247524751,40-50,Poor,New,0,0,1573.3681818181817
15675380,573,Spain,Male,56,3,154669.77,1,0,1,115462.27,1,153138.38613861386,50+,Poor,New,0,0,2061.82625
15770576,555,Spain,Male,50,7,128061.0,2,1,1,62375.1,0,63711.94029850747,40-50,Poor,Long,0,0,1247.502
15775294,692,France,Female,31,2,0.0,2,1,0,91829.17,1,0.0,30-40,Fair,New,0,1,2962.2312903225807
15727059,476,France,Female,40,4,0.0,2,0,0,182547.04,0,0.0,30-40,Poor,Medium,0,1,4563.676
15702499,770,Spain,Male,46,9,190678.02,1,1,1,14725.36,0,188790.11881188117,40-50,Good,Long,0,0,320.11652173913046
15611699,641,France,Female,40,7,0.0,1,1,0,126996.67,0,0.0,30-40,Fair,Long,0,1,3174.91675
15654000,705,France,Female,35,5,0.0,1,1,0,133991.11,1,0.0,30-40,Good,Medium,0,1,3828.317428571428
